date,account_id,currency,balance,inflow,outflow,net_flow,day_of_week,day_of_week_num,is_weekend,day_of_month,is_month_end,bank_name,account_type
2025-02-08,ACC-004,MXN,56888514.93,0.0,5219440.57,-5219440.57,Saturday,5,1,8,0,Banco Azteca+,operational
2025-02-09,ACC-004,MXN,55812810.27,0.0,1075704.66,-1075704.66,Sunday,6,1,9,0,Banco Azteca+,operational
2025-02-10,ACC-004,MXN,54852943.8,0.0,959866.47,-959866.47,Monday,0,0,10,0,Banco Azteca+,operational
2025-02-11,ACC-004,MXN,56731250.35,1878306.55,0.0,1878306.55,Tuesday,1,0,11,0,Banco Azteca+,operational
2025-02-12,ACC-004,MXN,53782221.51,2105000.759999996,5054029.6,-2949028.8400000036,Wednesday,2,0,12,0,Banco Azteca+,operational
2025-02-13,ACC-004,MXN,52523858.18,881859.08,2140222.4,-1258363.3199999998,Thursday,3,0,13,0,Banco Azteca+,operational
2025-02-14,ACC-004,MXN,54292139.83,3190701.0,1422419.35,1768281.65,Friday,4,0,14,0,Banco Azteca+,operational
2025-02-15,ACC-004,MXN,54292139.83,0.0,0.0,0.0,Saturday,5,1,15,0,Banco Azteca+,operational
2025-02-16,ACC-004,MXN,55477053.5,1695528.41,510614.74,1184913.67,Sunday,6,1,16,0,Banco Azteca+,operational
2025-02-17,ACC-004,MXN,53491091.42,0.0,1985962.09,-1985962.09,Monday,0,0,17,0,Banco Azteca+,operational
2025-02-18,ACC-004,MXN,53295440.97,668081.76,863732.21,-195650.44999999995,Tuesday,1,0,18,0,Banco Azteca+,operational
2025-02-19,ACC-004,MXN,55863680.83,2568239.86,0.0,2568239.86,Wednesday,2,0,19,0,Banco Azteca+,operational
2025-02-20,ACC-004,MXN,59294797.87,3431117.03,0.0,3431117.03,Thursday,3,0,20,0,Banco Azteca+,operational
2025-02-21,ACC-004,MXN,54576744.71,600001.55,5318054.71,-4718053.16,Friday,4,0,21,0,Banco Azteca+,operational
2025-02-22,ACC-004,MXN,56219096.66,2500741.53,858389.58,1642351.9499999997,Saturday,5,1,22,0,Banco Azteca+,operational
2025-02-23,ACC-004,MXN,56219096.66,0.0,0.0,0.0,Sunday,6,1,23,0,Banco Azteca+,operational
2025-02-24,ACC-004,MXN,56166956.96,1810157.06,1862296.76,-52139.69999999995,Monday,0,0,24,0,Banco Azteca+,operational
2025-02-25,ACC-004,MXN,55953457.79,1531890.4,1745389.57,-213499.17000000016,Tuesday,1,0,25,0,Banco Azteca+,operational
2025-02-26,ACC-004,MXN,57272210.67,1318752.87,0.0,1318752.87,Wednesday,2,0,26,0,Banco Azteca+,operational
2025-02-27,ACC-004,MXN,54698738.64,830714.96,3404186.99,-2573472.0300000003,Thursday,3,0,27,0,Banco Azteca+,operational
2025-02-28,ACC-004,MXN,53259432.43,0.0,1439306.210000001,-1439306.210000001,Friday,4,0,28,1,Banco Azteca+,operational
2025-03-01,ACC-004,MXN,52399797.87,0.0,859634.56,-859634.56,Saturday,5,1,1,0,Banco Azteca+,operational
2025-03-02,ACC-004,MXN,49424495.15,17868.57,2993171.3,-2975302.73,Sunday,6,1,2,0,Banco Azteca+,operational
2025-03-03,ACC-004,MXN,51658358.5,2233863.35,0.0,2233863.35,Monday,0,0,3,0,Banco Azteca+,operational
2025-03-04,ACC-004,MXN,53795795.2,2589986.87,452550.16999999713,2137436.700000003,Tuesday,1,0,4,0,Banco Azteca+,operational
2025-03-05,ACC-004,MXN,52250539.94,682674.5,2227929.76,-1545255.2599999998,Wednesday,2,0,5,0,Banco Azteca+,operational
2025-03-06,ACC-004,MXN,49975650.86,796694.15,3071583.23,-2274889.08,Thursday,3,0,6,0,Banco Azteca+,operational
2025-03-07,ACC-004,MXN,49642467.93,338070.19,671253.12,-333182.93,Friday,4,0,7,0,Banco Azteca+,operational
2025-03-08,ACC-004,MXN,49642467.93,0.0,0.0,0.0,Saturday,5,1,8,0,Banco Azteca+,operational
2025-03-09,ACC-004,MXN,50303301.4,2232707.06,1571873.58,660833.48,Sunday,6,1,9,0,Banco Azteca+,operational
2025-03-10,ACC-004,MXN,49361069.89,4089573.83,5031805.34,-942231.5099999998,Monday,0,0,10,0,Banco Azteca+,operational
2025-03-11,ACC-004,MXN,47677236.75,0.0,1683833.14,-1683833.14,Tuesday,1,0,11,0,Banco Azteca+,operational
2025-03-12,ACC-004,MXN,47263788.23,0.0,413448.52,-413448.52,Wednesday,2,0,12,0,Banco Azteca+,operational
2025-03-13,ACC-004,MXN,47774812.39,524511.06,13486.9,511024.16000000003,Thursday,3,0,13,0,Banco Azteca+,operational
2025-03-14,ACC-004,MXN,46452813.16,0.0,1321999.22,-1321999.22,Friday,4,0,14,0,Banco Azteca+,operational
2025-03-15,ACC-004,MXN,44684642.17,0.0,1768171.0,-1768171.0,Saturday,5,1,15,0,Banco Azteca+,operational
2025-03-16,ACC-004,MXN,40346341.22,0.0,4338300.94,-4338300.94,Sunday,6,1,16,0,Banco Azteca+,operational
2025-03-17,ACC-004,MXN,39632127.76,664038.9,1378252.37,-714213.4700000001,Monday,0,0,17,0,Banco Azteca+,operational
2025-03-18,ACC-004,MXN,36335418.27,0.0,3296709.48,-3296709.48,Tuesday,1,0,18,0,Banco Azteca+,operational
2025-03-19,ACC-004,MXN,37159416.33,2310388.31,1486390.26,823998.05,Wednesday,2,0,19,0,Banco Azteca+,operational
2025-03-20,ACC-004,MXN,35735467.26,0.0,1423949.07,-1423949.07,Thursday,3,0,20,0,Banco Azteca+,operational
2025-03-21,ACC-004,MXN,33024193.85,0.0,2711273.41,-2711273.41,Friday,4,0,21,0,Banco Azteca+,operational
2025-03-22,ACC-004,MXN,33704910.69,1197980.44,517263.6,680716.84,Saturday,5,1,22,0,Banco Azteca+,operational
2025-03-23,ACC-004,MXN,33704910.69,0.0,0.0,0.0,Sunday,6,1,23,0,Banco Azteca+,operational
2025-03-24,ACC-004,MXN,33106524.6,1706575.15,2304961.24,-598386.0900000003,Monday,0,0,24,0,Banco Azteca+,operational
2025-03-25,ACC-004,MXN,35201343.06,2094818.47,0.0,2094818.47,Tuesday,1,0,25,0,Banco Azteca+,operational
2025-03-26,ACC-004,MXN,34376966.78,1374491.68,2198867.96,-824376.28,Wednesday,2,0,26,0,Banco Azteca+,operational
2025-03-27,ACC-004,MXN,33285055.84,0.0,1091910.94,-1091910.94,Thursday,3,0,27,0,Banco Azteca+,operational
2025-03-28,ACC-004,MXN,33792260.49,1271997.46,764792.81,507204.6499999999,Friday,4,0,28,0,Banco Azteca+,operational
2025-03-29,ACC-004,MXN,33689901.82,0.0,102358.67,-102358.67,Saturday,5,1,29,0,Banco Azteca+,operational
2025-03-30,ACC-004,MXN,33481799.61,73472.19,281574.4,-208102.21000000002,Sunday,6,1,30,0,Banco Azteca+,operational
2025-03-31,ACC-004,MXN,33293840.21,438472.87,626432.26,-187959.39,Monday,0,0,31,1,Banco Azteca+,operational
2025-04-01,ACC-004,MXN,32745662.91,959155.97,1507333.27,-548177.3,Tuesday,1,0,1,0,Banco Azteca+,operational
2025-04-02,ACC-004,MXN,32783538.67,683310.2000000016,645434.44,37875.76000000164,Wednesday,2,0,2,0,Banco Azteca+,operational
2025-04-03,ACC-004,MXN,33857875.59,1074336.93,0.0,1074336.93,Thursday,3,0,3,0,Banco Azteca+,operational
2025-04-04,ACC-004,MXN,34275273.68,1500278.15,1082880.06,417398.08999999985,Friday,4,0,4,0,Banco Azteca+,operational
2025-04-05,ACC-004,MXN,33300785.71,452118.48,1426606.44,-974487.96,Saturday,5,1,5,0,Banco Azteca+,operational
2025-04-06,ACC-004,MXN,33300785.71,0.0,0.0,0.0,Sunday,6,1,6,0,Banco Azteca+,operational
2025-04-07,ACC-004,MXN,33514830.54,1272560.07,1058515.24,214044.83000000007,Monday,0,0,7,0,Banco Azteca+,operational
2025-04-08,ACC-004,MXN,34083547.74,1176548.46,607831.259999997,568717.200000003,Tuesday,1,0,8,0,Banco Azteca+,operational
2025-04-09,ACC-004,MXN,33741057.34,1701812.34,2044302.74,-342490.3999999999,Wednesday,2,0,9,0,Banco Azteca+,operational
2025-04-10,ACC-004,MXN,34427496.29,1502133.95,815695.0,686438.95,Thursday,3,0,10,0,Banco Azteca+,operational
2025-04-11,ACC-004,MXN,32534489.03114819,0.0,1896166.18,-1896166.18,Friday,4,0,11,0,Banco Azteca+,operational
2025-04-12,ACC-004,MXN,33068588.53,1582709.72,1045451.3,537258.4199999999,Saturday,5,1,12,0,Banco Azteca+,operational
2025-04-13,ACC-004,MXN,31976867.71,0.0,1091720.82,-1091720.82,Sunday,6,1,13,0,Banco Azteca+,operational
2025-04-14,ACC-004,MXN,31243043.48,1784817.37,2518641.59,-733824.2199999997,Monday,0,0,14,0,Banco Azteca+,operational
2025-04-15,ACC-004,MXN,30571641.1,116121.09,787523.48,-671402.39,Tuesday,1,0,15,0,Banco Azteca+,operational
2025-04-16,ACC-004,MXN,31143204.2,1602509.22,1030946.12,571563.1,Wednesday,2,0,16,0,Banco Azteca+,operational
2025-04-17,ACC-004,MXN,29759247.28,0.0,1383956.92,-1383956.92,Thursday,3,0,17,0,Banco Azteca+,operational
2025-04-18,ACC-004,MXN,30137813.53,1409393.46,1030827.2,378566.26,Friday,4,0,18,0,Banco Azteca+,operational
2025-04-19,ACC-004,MXN,30546142.48,560188.05,151859.11,408328.94000000006,Saturday,5,1,19,0,Banco Azteca+,operational
2025-04-20,ACC-004,MXN,32267367.76,1721225.28,0.0,1721225.28,Sunday,6,1,20,0,Banco Azteca+,operational
2025-04-21,ACC-004,MXN,31623659.96,399482.18,1043189.98,-643707.8,Monday,0,0,21,0,Banco Azteca+,operational
2025-04-22,ACC-004,MXN,33406242.06,1782582.1,0.0,1782582.1,Tuesday,1,0,22,0,Banco Azteca+,operational
2025-04-23,ACC-004,MXN,33406242.06,0.0,0.0,0.0,Wednesday,2,0,23,0,Banco Azteca+,operational
2025-04-24,ACC-004,MXN,34441196.06,1034954.0,0.0,1034954.0,Thursday,3,0,24,0,Banco Azteca+,operational
2025-04-25,ACC-004,MXN,33291623.02,635904.91,1785477.95,-1149573.04,Friday,4,0,25,0,Banco Azteca+,operational
2025-04-26,ACC-004,MXN,32634497.63,0.0,657125.39,-657125.39,Saturday,5,1,26,0,Banco Azteca+,operational
2025-04-27,ACC-004,MXN,31657304.37,98551.7,1075744.96,-977193.26,Sunday,6,1,27,0,Banco Azteca+,operational
2025-04-28,ACC-004,MXN,32702370.65,1400957.35,355891.07,1045066.28,Monday,0,0,28,0,Banco Azteca+,operational
2025-04-29,ACC-004,MXN,31447520.04,815611.75,2070462.36,-1254850.61,Tuesday,1,0,29,0,Banco Azteca+,operational
2025-04-30,ACC-004,MXN,32762067.45,1314547.41,0.0,1314547.41,Wednesday,2,0,30,1,Banco Azteca+,operational
2025-05-01,ACC-004,MXN,34389311.57,1627244.12,0.0,1627244.12,Thursday,3,0,1,0,Banco Azteca+,operational
2025-05-02,ACC-004,MXN,9785449.423264725,2488939.91,2156999.59,331940.3200000003,Friday,4,0,2,0,Banco Azteca+,operational
2025-05-03,ACC-004,MXN,8753007.92821169,718610.62,1751052.115053035,-1032441.4950530351,Saturday,5,1,3,0,Banco Azteca+,operational
2025-05-04,ACC-004,MXN,8512941.92832228,199551.65,3324886.556660942,-3125334.906660942,Sunday,6,1,4,0,Banco Azteca+,operational
2025-05-05,ACC-004,MXN,8341061.872747414,639471.87,3810235.93277863,-3170764.06277863,Monday,0,0,5,0,Banco Azteca+,operational
2025-05-06,ACC-004,MXN,34553648.4,1864017.35,502724.91,1361292.4400000002,Tuesday,1,0,6,0,Banco Azteca+,operational
2025-05-07,ACC-004,MXN,34951506.63,397858.23,0.0,397858.23,Wednesday,2,0,7,0,Banco Azteca+,operational
2025-05-08,ACC-004,MXN,34951506.63,0.0,0.0,0.0,Thursday,3,0,8,0,Banco Azteca+,operational
2025-05-09,ACC-004,MXN,33750133.44,1813803.67,3015176.87,-1201373.2000000002,Friday,4,0,9,0,Banco Azteca+,operational
2025-05-10,ACC-004,MXN,35598286.3,1848152.86,0.0,1848152.86,Saturday,5,1,10,0,Banco Azteca+,operational
2025-05-11,ACC-004,MXN,34825178.72,1201286.9500000018,1974394.53,-773107.5799999982,Sunday,6,1,11,0,Banco Azteca+,operational
2025-05-12,ACC-004,MXN,34172285.94,567500.69,1220393.4700000011,-652892.7800000012,Monday,0,0,12,0,Banco Azteca+,operational
2025-05-13,ACC-004,MXN,32805323.25,0.0,1366962.69,-1366962.69,Tuesday,1,0,13,0,Banco Azteca+,operational
2025-05-14,ACC-004,MXN,31559080.17,0.0,1246243.08,-1246243.08,Wednesday,2,0,14,0,Banco Azteca+,operational
2025-05-15,ACC-004,MXN,30035226.42,0.0,1523853.75,-1523853.75,Thursday,3,0,15,0,Banco Azteca+,operational
2025-05-16,ACC-004,MXN,31603989.61,1824200.9,255437.71,1568763.19,Friday,4,0,16,0,Banco Azteca+,operational
2025-05-17,ACC-004,MXN,31603989.599999998,0.0,0.0,0.0,Saturday,5,1,17,0,Banco Azteca+,operational
2025-05-18,ACC-004,MXN,31730645.56,126655.96,0.0,126655.96,Sunday,6,1,18,0,Banco Azteca+,operational
2025-05-19,ACC-004,MXN,30284027.58,0.0,1446617.99,-1446617.99,Monday,0,0,19,0,Banco Azteca+,operational
2025-05-20,ACC-004,MXN,30783740.94,499713.36,0.0,499713.36,Tuesday,1,0,20,0,Banco Azteca+,operational
2025-05-21,ACC-004,MXN,29220656.22,411357.83,1974442.55,-1563084.72,Wednesday,2,0,21,0,Banco Azteca+,operational
2025-05-22,ACC-004,MXN,29804744.71,1405166.08,821077.59,584088.4900000001,Thursday,3,0,22,0,Banco Azteca+,operational
2025-05-23,ACC-004,MXN,31252455.06,1447710.35,0.0,1447710.35,Friday,4,0,23,0,Banco Azteca+,operational
2025-05-24,ACC-004,MXN,31119676.91,405378.81,538156.96,-132778.14999999997,Saturday,5,1,24,0,Banco Azteca+,operational
2025-05-25,ACC-004,MXN,30314805.37,0.0,804871.55,-804871.55,Sunday,6,1,25,0,Banco Azteca+,operational
2025-05-26,ACC-004,MXN,29080761.64,199683.51,1433727.24,-1234043.73,Monday,0,0,26,0,Banco Azteca+,operational
2025-05-27,ACC-004,MXN,30434638.69,1353877.05,0.0,1353877.05,Tuesday,1,0,27,0,Banco Azteca+,operational
2025-05-28,ACC-004,MXN,32434473.57,1999834.88,0.0,1999834.88,Wednesday,2,0,28,0,Banco Azteca+,operational
2025-05-29,ACC-004,MXN,30772469.14,373597.43,2035601.87,-1662004.4400000002,Thursday,3,0,29,0,Banco Azteca+,operational
2025-05-30,ACC-004,MXN,31402732.34,630263.2,0.0,630263.2,Friday,4,0,30,0,Banco Azteca+,operational
2025-05-31,ACC-004,MXN,30033347.97,0.0,1369384.36,-1369384.36,Saturday,5,1,31,1,Banco Azteca+,operational
2025-06-01,ACC-004,MXN,28631699.64,1.862645149230957e-09,1401648.33,-1401648.3299999982,Sunday,6,1,1,0,Banco Azteca+,operational
2025-06-02,ACC-004,MXN,29443320.63,811620.99,0.0,811620.99,Monday,0,0,2,0,Banco Azteca+,operational
2025-06-03,ACC-004,MXN,29767882.54,368234.30000000016,43672.39,324561.91000000015,Tuesday,1,0,3,0,Banco Azteca+,operational
2025-06-04,ACC-004,MXN,29827832.72,1666607.18,1606656.99,59950.189999999944,Wednesday,2,0,4,0,Banco Azteca+,operational
2025-06-05,ACC-004,MXN,29234490.42,0.0,593342.3,-593342.3,Thursday,3,0,5,0,Banco Azteca+,operational
2025-06-06,ACC-004,MXN,27284524.51,119990.92,2069956.84,-1949965.9200000002,Friday,4,0,6,0,Banco Azteca+,operational
2025-06-07,ACC-004,MXN,25622163.75,0.0,1662360.76,-1662360.76,Saturday,5,1,7,0,Banco Azteca+,operational
2025-06-08,ACC-004,MXN,25904037.21,281873.47,0.0,281873.47,Sunday,6,1,8,0,Banco Azteca+,operational
2025-06-09,ACC-004,MXN,25948860.0,250797.05,205974.26,44822.78999999998,Monday,0,0,9,0,Banco Azteca+,operational
2025-06-10,ACC-004,MXN,25044677.01,0.0,904182.99,-904182.99,Tuesday,1,0,10,0,Banco Azteca+,operational
2025-06-11,ACC-004,MXN,25044677.01,0.0,0.0,0.0,Wednesday,2,0,11,0,Banco Azteca+,operational
2025-06-12,ACC-004,MXN,25510751.08,466074.07,0.0,466074.07,Thursday,3,0,12,0,Banco Azteca+,operational
2025-06-13,ACC-004,MXN,25579840.84,189676.87000000163,120587.11,69089.76000000162,Friday,4,0,13,0,Banco Azteca+,operational
2025-06-14,ACC-004,MXN,23716889.35,0.0,1862951.49,-1862951.49,Saturday,5,1,14,0,Banco Azteca+,operational
2025-06-15,ACC-004,MXN,23563469.93,324739.88,478159.3,-153419.41999999998,Sunday,6,1,15,0,Banco Azteca+,operational
2025-06-16,ACC-004,MXN,23271728.12,0.0,291741.82,-291741.82,Monday,0,0,16,0,Banco Azteca+,operational
2025-06-17,ACC-004,MXN,24090775.34,848465.77,29418.55,819047.22,Tuesday,1,0,17,0,Banco Azteca+,operational
2025-06-18,ACC-004,MXN,25469776.74,1379001.4,0.0,1379001.4,Wednesday,2,0,18,0,Banco Azteca+,operational
2025-06-19,ACC-004,MXN,25647824.87,545282.86,367234.72,178048.14,Thursday,3,0,19,0,Banco Azteca+,operational
2025-06-20,ACC-004,MXN,26215778.56,895868.77,327915.08,567953.69,Friday,4,0,20,0,Banco Azteca+,operational
2025-06-21,ACC-004,MXN,26167465.34,101538.72,149851.94,-48313.22,Saturday,5,1,21,0,Banco Azteca+,operational
2025-06-22,ACC-004,MXN,25451711.48,0.0,715753.87,-715753.87,Sunday,6,1,22,0,Banco Azteca+,operational
2025-06-23,ACC-004,MXN,25650491.11,945573.11,746793.47,198779.64,Monday,0,0,23,0,Banco Azteca+,operational
2025-06-24,ACC-004,MXN,24654993.74,438270.7,1433768.08,-995497.3800000001,Tuesday,1,0,24,0,Banco Azteca+,operational
2025-06-25,ACC-004,MXN,24658097.58,565215.06,562111.21,3103.850000000093,Wednesday,2,0,25,0,Banco Azteca+,operational
2025-06-26,ACC-004,MXN,23431187.1,817186.64,2044097.1199999969,-1226910.4799999967,Thursday,3,0,26,0,Banco Azteca+,operational
2025-06-27,ACC-004,MXN,22140229.29,0.0,1290957.81,-1290957.81,Friday,4,0,27,0,Banco Azteca+,operational
2025-06-28,ACC-004,MXN,21712520.02,0.0,427709.26,-427709.26,Saturday,5,1,28,0,Banco Azteca+,operational
2025-06-29,ACC-004,MXN,22402813.78,1286520.76,596227.01,690293.75,Sunday,6,1,29,0,Banco Azteca+,operational
2025-06-30,ACC-004,MXN,22849351.96,786758.87,340220.69,446538.18,Monday,0,0,30,1,Banco Azteca+,operational
2025-07-01,ACC-004,MXN,22997719.67,706762.81,558395.1,148367.71000000008,Tuesday,1,0,1,0,Banco Azteca+,operational
2025-07-02,ACC-004,MXN,22609448.48,147661.5,535932.69,-388271.18999999994,Wednesday,2,0,2,0,Banco Azteca+,operational
2025-07-03,ACC-004,MXN,23219178.89,812842.11,203111.71,609730.4,Thursday,3,0,3,0,Banco Azteca+,operational
2025-07-04,ACC-004,MXN,23354118.2,134939.31,0.0,134939.31,Friday,4,0,4,0,Banco Azteca+,operational
2025-07-05,ACC-004,MXN,23227119.74,554000.57,680999.03,-126998.46000000008,Saturday,5,1,5,0,Banco Azteca+,operational
2025-07-06,ACC-004,MXN,22697418.27,440149.58,969851.05,-529701.47,Sunday,6,1,6,0,Banco Azteca+,operational
2025-07-07,ACC-004,MXN,22444925.4,740753.6,993246.47,-252492.87,Monday,0,0,7,0,Banco Azteca+,operational
2025-07-08,ACC-004,MXN,22666262.07,877936.01,656599.35,221336.66000000003,Tuesday,1,0,8,0,Banco Azteca+,operational
2025-07-09,ACC-004,MXN,20754380.24,319035.46,2230917.29,-1911881.83,Wednesday,2,0,9,0,Banco Azteca+,operational
2025-07-10,ACC-004,MXN,20846068.98,341232.53,249543.79,91688.74000000002,Thursday,3,0,10,0,Banco Azteca+,operational
2025-07-11,ACC-004,MXN,20918293.57,896804.03,824579.44,72224.59000000008,Friday,4,0,11,0,Banco Azteca+,operational
2025-07-12,ACC-004,MXN,19946004.01,0.0,972289.56,-972289.56,Saturday,5,1,12,0,Banco Azteca+,operational
2025-07-13,ACC-004,MXN,20128991.91,182987.89,0.0,182987.89,Sunday,6,1,13,0,Banco Azteca+,operational
2025-07-14,ACC-004,MXN,20428778.14,1321740.53,1021954.3,299786.23,Monday,0,0,14,0,Banco Azteca+,operational
2025-07-15,ACC-004,MXN,18685887.02,0.0,1742891.12,-1742891.12,Tuesday,1,0,15,0,Banco Azteca+,operational
2025-07-16,ACC-004,MXN,19023537.34,929883.01,592232.68,337650.32999999996,Wednesday,2,0,16,0,Banco Azteca+,operational
2025-07-17,ACC-004,MXN,19802125.65,1478253.73,699665.42,778588.3099999999,Thursday,3,0,17,0,Banco Azteca+,operational
2025-07-18,ACC-004,MXN,20138098.64,577380.63,241407.64,335972.99,Friday,4,0,18,0,Banco Azteca+,operational
2025-07-19,ACC-004,MXN,20185572.68,593178.03,545703.9900000009,47474.039999999106,Saturday,5,1,19,0,Banco Azteca+,operational
2025-07-20,ACC-004,MXN,20436689.369999997,251116.68,0.0,251116.68,Sunday,6,1,20,0,Banco Azteca+,operational
2025-07-21,ACC-004,MXN,20518269.75,692760.76,611180.38,81580.38,Monday,0,0,21,0,Banco Azteca+,operational
2025-07-22,ACC-004,MXN,20518269.75,0.0,0.0,0.0,Tuesday,1,0,22,0,Banco Azteca+,operational
2025-07-23,ACC-004,MXN,21481696.93,963427.18,0.0,963427.18,Wednesday,2,0,23,0,Banco Azteca+,operational
2025-07-24,ACC-004,MXN,21879211.59,776827.91,379313.24,397514.67000000004,Thursday,3,0,24,0,Banco Azteca+,operational
2025-07-25,ACC-004,MXN,23018056.16,1515078.48,376233.91,1138844.57,Friday,4,0,25,0,Banco Azteca+,operational
2025-07-26,ACC-004,MXN,23729128.61,731618.01,20545.57,711072.4400000001,Saturday,5,1,26,0,Banco Azteca+,operational
2025-07-27,ACC-004,MXN,23266584.98,365723.88,828267.51,-462543.63,Sunday,6,1,27,0,Banco Azteca+,operational
2025-07-28,ACC-004,MXN,22201596.19,375134.79,1440123.5799999991,-1064988.789999999,Monday,0,0,28,0,Banco Azteca+,operational
2025-07-29,ACC-004,MXN,21299129.68,4197.52,906664.02,-902466.5,Tuesday,1,0,29,0,Banco Azteca+,operational
2025-07-30,ACC-004,MXN,21424327.39,1228516.58,1103318.87,125197.70999999996,Wednesday,2,0,30,0,Banco Azteca+,operational
2025-07-31,ACC-004,MXN,23103920.23,1874486.1,194893.26,1679592.84,Thursday,3,0,31,1,Banco Azteca+,operational
2025-08-01,ACC-004,MXN,23053785.95,0.0,50134.28,-50134.28,Friday,4,0,1,0,Banco Azteca+,operational
2025-08-02,ACC-004,MXN,23147743.71,733416.48,639458.72,93957.76000000001,Saturday,5,1,2,0,Banco Azteca+,operational
2025-08-03,ACC-004,MXN,23496526.96,348783.25,0.0,348783.25,Sunday,6,1,3,0,Banco Azteca+,operational
2025-08-04,ACC-004,MXN,24741984.31,1245457.35,0.0,1245457.35,Monday,0,0,4,0,Banco Azteca+,operational
2025-08-05,ACC-004,MXN,23431780.82,1602500.9,2912704.4,-1310203.5,Tuesday,1,0,5,0,Banco Azteca+,operational
2025-08-06,ACC-004,MXN,23232617.479999997,960551.51,1159714.85,-199163.34000000008,Wednesday,2,0,6,0,Banco Azteca+,operational
2025-08-07,ACC-004,MXN,23586083.33,353465.85,0.0,353465.85,Thursday,3,0,7,0,Banco Azteca+,operational
2025-08-08,ACC-004,MXN,23867192.16,281108.83,0.0,281108.83,Friday,4,0,8,0,Banco Azteca+,operational
2025-08-09,ACC-004,MXN,22328455.23,0.0,1538736.93,-1538736.93,Saturday,5,1,9,0,Banco Azteca+,operational
2025-08-10,ACC-004,MXN,22239035.3,450719.42,540139.34,-89419.91999999998,Sunday,6,1,10,0,Banco Azteca+,operational
2025-08-11,ACC-004,MXN,22103721.04,461000.28,596314.5400000017,-135314.26000000164,Monday,0,0,11,0,Banco Azteca+,operational
2025-08-12,ACC-004,MXN,22720561.49,1302716.41,685875.95,616840.46,Tuesday,1,0,12,0,Banco Azteca+,operational
2025-08-13,ACC-004,MXN,23170450.13,1043346.77,593458.14,449888.63,Wednesday,2,0,13,0,Banco Azteca+,operational
2025-08-14,ACC-004,MXN,23627728.54,457278.41,0.0,457278.41,Thursday,3,0,14,0,Banco Azteca+,operational
2025-08-15,ACC-004,MXN,23057044.63,0.0,570683.91,-570683.91,Friday,4,0,15,0,Banco Azteca+,operational
2025-08-16,ACC-004,MXN,23372808.57,315763.94000000134,0.0,315763.94000000134,Saturday,5,1,16,0,Banco Azteca+,operational
2025-08-17,ACC-004,MXN,23292246.64,256300.47,336862.4,-80561.93000000002,Sunday,6,1,17,0,Banco Azteca+,operational
2025-08-18,ACC-004,MXN,23186354.02,0.0,105892.61,-105892.61,Monday,0,0,18,0,Banco Azteca+,operational
2025-08-19,ACC-004,MXN,23154035.84,978879.57,1011197.75,-32318.18000000005,Tuesday,1,0,19,0,Banco Azteca+,operational
2025-08-20,ACC-004,MXN,22303045.34,0.0,850990.5,-850990.5,Wednesday,2,0,20,0,Banco Azteca+,operational
2025-08-21,ACC-004,MXN,22422590.28,1353175.2,1233630.25,119544.94999999995,Thursday,3,0,21,0,Banco Azteca+,operational
2025-08-22,ACC-004,MXN,22628445.71,608581.08,402725.66,205855.41999999998,Friday,4,0,22,0,Banco Azteca+,operational
2025-08-23,ACC-004,MXN,22021220.57,0.0,607225.14,-607225.14,Saturday,5,1,23,0,Banco Azteca+,operational
2025-08-24,ACC-004,MXN,21716689.09,393147.48,697678.96,-304531.48,Sunday,6,1,24,0,Banco Azteca+,operational
2025-08-25,ACC-004,MXN,21225746.33,737416.55,1228359.3100000017,-490942.76000000164,Monday,0,0,25,0,Banco Azteca+,operational
2025-08-26,ACC-004,MXN,20743860.64,697006.3,1178891.99,-481885.68999999994,Tuesday,1,0,26,0,Banco Azteca+,operational
2025-08-27,ACC-004,MXN,21744969.35,1164242.6,163133.89,1001108.7100000001,Wednesday,2,0,27,0,Banco Azteca+,operational
2025-08-28,ACC-004,MXN,20042234.19,0.0,1702735.16,-1702735.16,Thursday,3,0,28,0,Banco Azteca+,operational
2025-08-29,ACC-004,MXN,20797821.64,755587.46,0.0,755587.46,Friday,4,0,29,0,Banco Azteca+,operational
2025-08-30,ACC-004,MXN,20050010.41,0.0,747811.23,-747811.23,Saturday,5,1,30,0,Banco Azteca+,operational
2025-08-31,ACC-004,MXN,20122384.830000002,72374.42,0.0,72374.42,Sunday,6,1,31,1,Banco Azteca+,operational
2025-09-01,ACC-004,MXN,21560030.03,1449344.06,11698.86,1437645.2,Monday,0,0,1,0,Banco Azteca+,operational
2025-09-02,ACC-004,MXN,20863938.7,130554.59,826645.92,-696091.3300000001,Tuesday,1,0,2,0,Banco Azteca+,operational
2025-09-03,ACC-004,MXN,20755933.53,870310.99,978316.16,-108005.17000000004,Wednesday,2,0,3,0,Banco Azteca+,operational
2025-09-04,ACC-004,MXN,21158179.02,1190085.89,787840.41,402245.47999999986,Thursday,3,0,4,0,Banco Azteca+,operational
2025-09-05,ACC-004,MXN,21591028.72,945379.56,512529.85,432849.7100000001,Friday,4,0,5,0,Banco Azteca+,operational
2025-09-06,ACC-004,MXN,21544714.32,299703.97,346018.37,-46314.40000000002,Saturday,5,1,6,0,Banco Azteca+,operational
2025-09-07,ACC-004,MXN,21167180.9,397563.41,775096.83,-377533.42,Sunday,6,1,7,0,Banco Azteca+,operational
2025-09-08,ACC-004,MXN,21449294.13,987541.5,705428.27,282113.23,Monday,0,0,8,0,Banco Azteca+,operational
